Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirport,DestAirport,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,9,30,1,WN,ONT,SMF,1910,54.0,1.0,2025,51.0,1,0
2013,4,2,2,DL,ATL,DCA,1720,-5.0,0.0,1910,-20.0,0,0
2013,10,26,6,UA,IAH,EWR,721,-5.0,0.0,1154,-20.0,0,0
2013,5,19,7,DL,MSP,ATL,900,-5.0,0.0,1226,60.0,1,0
2013,6,15,6,AA,DFW,SFO,1435,5.0,0.0,1610,11.0,0,0
2013,9,18,3,DL,LGA,TPA,1115,-4.0,0.0,1420,-44.0,0,0
2013,8,9,5,WN,SJC,LAS,2135,148.0,1.0,2255,141.0,1,0
2013,10,16,3,AS,SEA,LAX,650,1.0,0.0,920,-2.0,0,0
2013,8,29,4,US,PHX,SEA,1340,-5.0,0.0,1631,-4.0,0,0
2013,4,5,5,EV,JAX,IAH,626,13.0,0.0,804,0.0,0,0
2013,4,20,6,WN,LAX,HOU,720,4.0,0.0,1230,-13.0,0,0
2013,6,14,5,WN,BNA,LGA,715,-3.0,0.0,1030,-20.0,0,0
2013,6,19,3,DL,PHL,MSP,1445,5.0,0.0,1639,5.0,0,0
2013,10,19,6,UA,MCO,IAH,1158,-7.0,0.0,1326,-11.0,0,0
2013,7,25,4,DL,ORD,ATL,830,-10.0,0.0,1128,-25.0,0,0
2013,9,5,4,OO,DEN,CLE,1523,0.0,0.0,2012,0.0,0,0
2013,10,17,4,WN,STL,LGA,1155,46.0,1.0,1525,27.0,1,0
2013,7,30,2,9E,IAH,DTW,1500,3.0,0.0,1853,10.0,0,0
2013,9,15,7,DL,PHX,ATL,1528,-2.0,0.0,2203,-10.0,0,0
2013,7,18,4,OO,SJC,DEN,1114,-15.0,0.0,1443,-16.0,0,0
2013,5,30,4,WN,ABQ,DAL,1855,-6.0,0.0,2130,-5.0,0,0
2013,5,27,1,DL,MSP,DEN,1415,-4.0,0.0,1524,-18.0,0,0
2013,6,3,1,B6,JFK,SJU,1444,26.0,1.0,1844,11.0,0,0
2013,4,17,3,UA,FLL,EWR,601,4.0,0.0,900,-7.0,0,0
2013,10,3,4,AA,SLC,DFW,1230,-3.0,0.0,1600,-5.0,0,0
2013,9,7,6,DL,DTW,TPA,846,-4.0,0.0,1117,-10.0,0,0
2013,5,23,4,OO,SLC,SFO,1650,28.0,1.0,1801,37.0,1,0
2013,10,2,3,VX,BOS,SFO,1859,12.0,0.0,2235,13.0,0,0
2013,5,29,3,US,PDX,PHL,820,7.0,0.0,1624,17.0,1,0
2013,7,13,6,WN,TPA,BWI,1325,-1.0,0.0,1540,-2.0,0,0
2013,10,1,2,WN,OAK,ONT,2050,-7.0,0.0,2205,-14.0,0,0
2013,8,26,1,AA,ORD,DFW,835,9.0,0.0,1105,-17.0,0,0
2013,6,13,4,DL,ATL,CMH,1016,-4.0,0.0,1153,4.0,0,0
2013,4,11,4,AA,DFW,SNA,750,2.0,0.0,900,4.0,0,0
2013,10,30,3,OO,PHX,LAX,605,-2.0,0.0,734,8.0,0,0
2013,7,5,5,AA,SJU,JFK,1055,-10.0,0.0,1455,-20.0,0,0
2013,9,13,5,US,DCA,MCO,1000,-2.0,0.0,1224,-7.0,0,0
2013,4,4,4,OO,SNA,SLC,710,-3.0,0.0,1013,1.0,0,0
2013,7,17,3,WN,HOU,DAL,730,,,825,,1,1
2013,5,14,2,MQ,LGA,BNA,955,-5.0,0.0,1110,12.0,0,0
2013,7,1,1,AA,SNA,DFW,645,-4.0,0.0,1155,0.0,0,0
2013,5,14,2,AA,SLC,DFW,600,19.0,1.0,940,21.0,1,0
2013,5,1,3,US,CLT,TPA,1751,15.0,1.0,1926,32.0,1,0
2013,6,29,6,AA,TUS,DFW,555,-9.0,0.0,1010,16.0,1,0
2013,8,12,1,OO,IAH,DFW,1457,4.0,0.0,1609,-9.0,0,0
2013,9,24,2,WN,JAX,BWI,1915,22.0,1.0,2110,11.0,0,0
2013,6,1,6,OO,SAN,LAX,1425,-2.0,0.0,1511,-10.0,0,0
2013,5,29,3,B6,FLL,BOS,625,-6.0,0.0,935,-13.0,0,0
2013,4,24,3,AA,DCA,ORD,2055,-7.0,0.0,2200,-3.0,0,0
2013,7,18,4,WN,LAS,SMF,1930,-1.0,0.0,2055,-4.0,0,0
2013,4,6,6,WN,PDX,DEN,625,0.0,0.0,955,-12.0,0,0
2013,7,17,3,UA,EWR,TPA,1448,-1.0,0.0,1741,11.0,0,0
2013,4,25,4,EV,EWR,CVG,1442,99.0,1.0,1646,97.0,1,0
2013,5,28,2,FL,MKE,ATL,1536,-3.0,0.0,1830,-3.0,0,0
2013,5,2,4,OO,ORD,MEM,1115,-10.0,0.0,1258,-9.0,0,0
2013,9,11,3,DL,MSP,LAS,1430,-3.0,0.0,1545,-7.0,0,0
2013,8,11,7,9E,DTW,CVG,1540,15.0,1.0,1654,7.0,0,0
2013,8,23,5,AA,LAS,MIA,1115,-2.0,0.0,1915,-3.0,0,0
2013,8,27,2,B6,SMF,LGB,1233,7.0,0.0,1354,2.0,0,0
2013,6,6,4,OO,SFO,LAS,1219,31.0,1.0,1356,28.0,1,0
2013,8,3,6,WN,RNO,SEA,1600,-5.0,0.0,1740,12.0,0,0
2013,9,2,1,VX,EWR,LAX,1300,-8.0,0.0,1555,-25.0,0,0
2013,9,5,4,US,CLT,BWI,2000,-2.0,0.0,2125,-15.0,0,0
2013,7,16,2,DL,MSP,DEN,730,-7.0,0.0,832,-17.0,0,0
2013,6,12,3,WN,OAK,BUR,715,0.0,0.0,820,1.0,0,0
2013,10,18,5,WN,MSY,EWR,735,-5.0,0.0,1130,-29.0,0,0
2013,8,9,5,AA,DFW,SLC,955,-5.0,0.0,1135,-15.0,0,0
2013,4,23,2,DL,DFW,ATL,700,-5.0,0.0,1008,-12.0,0,0
2013,9,1,7,DL,MCO,JFK,1442,2.0,0.0,1722,-5.0,0,0
2013,7,28,7,WN,SNA,MDW,1430,60.0,1.0,2030,36.0,1,0
2013,9,23,1,EV,EWR,ORF,1720,96.0,1.0,1840,107.0,1,0
2013,10,29,2,WN,PHX,ABQ,1400,12.0,0.0,1600,12.0,0,0
2013,4,9,2,DL,PHL,ATL,1646,-5.0,0.0,1859,-23.0,0,0
2013,7,18,4,EV,CLE,ORD,1712,-5.0,0.0,1733,-8.0,0,0
2013,8,4,7,US,CLT,LGA,2020,3.0,0.0,2208,-3.0,0,0
2013,5,26,7,AA,IAH,MIA,725,-2.0,0.0,1045,-4.0,0,0
2013,8,10,6,AS,SEA,ANC,2055,29.0,1.0,2327,-2.0,0,0
2013,5,1,3,DL,MSP,ATL,530,-7.0,0.0,857,8.0,0,0
2013,9,20,5,DL,ATL,BWI,1610,0.0,0.0,1810,-9.0,0,0
2013,10,14,1,WN,OAK,SAN,1910,11.0,0.0,2040,0.0,0,0
2013,7,13,6,B6,SJU,MCO,1654,3.0,0.0,1954,4.0,0,0
2013,4,1,1,UA,IAH,IAD,1639,0.0,0.0,2030,-10.0,0,0
2013,10,17,4,US,DFW,PHX,1825,2.0,0.0,1858,3.0,0,0
2013,5,24,5,MQ,MCI,ORD,900,-4.0,0.0,1025,-17.0,0,0
2013,4,10,3,MQ,RDU,LGA,805,-1.0,0.0,945,-1.0,0,0
2013,9,27,5,WN,DEN,LAX,825,14.0,0.0,945,20.0,1,0
2013,10,2,3,YV,IAD,AUS,1225,-2.0,0.0,1446,-3.0,0,0
2013,4,3,3,AA,BNA,DFW,1525,0.0,0.0,1730,0.0,0,0
2013,10,26,6,UA,LAX,HNL,839,-8.0,0.0,1130,-27.0,0,0
2013,10,10,4,UA,LAS,EWR,1156,86.0,1.0,2000,85.0,1,0
2013,9,13,5,US,DCA,LGA,1100,-4.0,0.0,1214,-9.0,0,0
2013,6,9,7,DL,LAS,ATL,1100,-3.0,0.0,1800,10.0,0,0
2013,10,16,3,WN,MDW,LAS,2035,8.0,0.0,2235,-18.0,0,0
2013,5,11,6,MQ,ORD,PIT,1310,-4.0,0.0,1540,-10.0,0,0
2013,6,30,7,UA,MCO,EWR,1213,254.0,1.0,1501,273.0,1,0
2013,6,16,7,DL,PBI,ATL,1905,-5.0,0.0,2052,4.0,0,0
2013,8,27,2,EV,ORD,CVG,1130,45.0,1.0,1340,41.0,1,0
2013,9,26,4,AA,PDX,ORD,655,-3.0,0.0,1255,-22.0,0,0
2013,6,24,1,WN,IND,DEN,2030,5.0,0.0,2115,-11.0,0,0
2013,5,19,7,MQ,CLE,LGA,745,-3.0,0.0,915,-9.0,0,0
2013,9,23,1,DL,DCA,ATL,1800,0.0,0.0,1952,-7.0,0,0
2013,4,26,5,UA,AUS,DEN,913,-6.0,0.0,1025,-14.0,0,0
2013,9,20,5,DL,MSP,DTW,1930,3.0,0.0,2214,-5.0,0,0
2013,9,21,6,US,PHL,LAS,1123,-2.0,0.0,1340,-12.0,0,0
2013,9,29,7,AA,DCA,DFW,659,-8.0,0.0,919,-12.0,0,0
2013,10,27,7,WN,BWI,SJU,820,-2.0,0.0,1215,16.0,1,0
2013,4,5,5,DL,DTW,LAX,2130,-1.0,0.0,2333,-3.0,0,0
2013,7,8,1,B6,LGB,AUS,1950,7.0,0.0,42,3.0,0,0
2013,6,14,5,UA,ORD,LGA,1500,22.0,1.0,1813,44.0,1,0
2013,6,22,6,WN,DEN,ONT,830,15.0,1.0,945,23.0,1,0
2013,4,28,7,UA,MIA,IAH,1146,3.0,0.0,1335,-15.0,0,0
2013,5,12,7,US,CLT,ORD,1433,13.0,0.0,1525,13.0,0,0
2013,4,23,2,B6,TPA,JFK,1840,24.0,1.0,2129,17.0,1,0
2013,7,7,7,AA,DCA,STL,1020,2.0,0.0,1125,-6.0,0,0
2013,8,18,7,WN,OAK,ONT,1420,7.0,0.0,1535,6.0,0,0
2013,9,8,7,WN,LAX,BWI,650,3.0,0.0,1450,-2.0,0,0
2013,7,5,5,HA,OGG,HNL,2254,-4.0,0.0,2326,-2.0,0,0
2013,5,1,3,DL,ATL,BOS,1640,-4.0,0.0,1927,-11.0,0,0
2013,7,3,3,WN,DEN,SJC,1540,1.0,0.0,1720,-15.0,0,0
2013,7,19,5,UA,MIA,IAH,1145,4.0,0.0,1324,17.0,1,0
2013,8,13,2,B6,PDX,JFK,2115,-7.0,0.0,518,-5.0,0,0
2013,6,5,3,AA,BOS,LAX,1925,20.0,1.0,2300,4.0,0,0
2013,10,15,2,UA,IAH,LGA,1540,0.0,0.0,2020,-18.0,0,0
2013,4,4,4,WN,OKC,DAL,1005,-3.0,0.0,1100,-10.0,0,0
2013,6,21,5,UA,EWR,MCO,1255,1.0,0.0,1546,-7.0,0,0
2013,8,10,6,VX,JFK,LAX,1300,1.0,0.0,1555,4.0,0,0
2013,5,23,4,AA,DFW,EWR,925,186.0,1.0,1355,201.0,1,0
2013,4,28,7,F9,DEN,MSP,1445,0.0,0.0,1737,-7.0,0,0
2013,9,14,6,MQ,CMH,LGA,1105,38.0,1.0,1245,29.0,1,0
2013,10,21,1,AA,DFW,FLL,1920,0.0,0.0,2300,-7.0,0,0
2013,5,10,5,US,CLT,RDU,935,-6.0,0.0,1027,-10.0,0,0
2013,10,24,4,AA,RDU,DFW,1215,8.0,0.0,1420,10.0,0,0
2013,6,20,4,DL,CVG,ATL,830,-4.0,0.0,958,-7.0,0,0
2013,10,22,2,WN,LAS,SEA,820,-3.0,0.0,1055,-18.0,0,0
2013,4,7,7,UA,DEN,BOS,1747,-2.0,0.0,2335,-18.0,0,0
2013,4,13,6,AS,SEA,LAX,605,-1.0,0.0,845,-14.0,0,0
2013,7,3,3,MQ,DTW,ORD,1325,-1.0,0.0,1335,5.0,0,0
2013,4,23,2,WN,SJC,LAX,2135,21.0,1.0,2245,17.0,1,0
2013,5,30,4,B6,JFK,BUR,1731,0.0,0.0,2044,28.0,1,0
2013,10,26,6,WN,MDW,STL,1835,42.0,1.0,1955,20.0,1,0
2013,4,16,2,US,PHL,DFW,929,-9.0,0.0,1159,-19.0,0,0
2013,6,20,4,DL,ATL,MSP,1200,-1.0,0.0,1335,-4.0,0,0
2013,6,23,7,UA,DEN,ORD,1123,8.0,0.0,1443,-3.0,0,0
2013,5,15,3,MQ,JFK,DCA,1700,70.0,1.0,1830,49.0,1,0
2013,7,18,4,WN,BNA,RDU,1235,-1.0,0.0,1505,-7.0,0,0
2013,8,24,6,F9,DEN,PDX,1650,9.0,0.0,1825,3.0,0,0
2013,7,31,3,WN,JAX,BNA,615,-1.0,0.0,645,-5.0,0,0
2013,8,15,4,EV,DFW,IAH,1132,-10.0,0.0,1238,-8.0,0,0
2013,8,29,4,WN,AUS,SAN,1100,-2.0,0.0,1155,-16.0,0,0
2013,5,3,5,B6,SJU,JFK,1840,28.0,1.0,2237,24.0,1,0
2013,6,13,4,US,JAX,CLT,1215,-8.0,0.0,1332,-1.0,0,0
2013,7,13,6,DL,BNA,ATL,745,26.0,1.0,955,27.0,1,0
2013,5,17,5,AA,DFW,ORD,1605,14.0,0.0,1830,-9.0,0,0
2013,10,25,5,OO,DEN,CVG,1009,24.0,1.0,1443,35.0,1,0
2013,7,5,5,UA,HNL,DEN,2035,0.0,0.0,711,0.0,0,0
2013,6,30,7,UA,TPA,EWR,1412,187.0,1.0,1705,187.0,1,0
2013,4,20,6,B6,LGB,OAK,1627,-6.0,0.0,1744,-5.0,0,0
2013,4,29,1,WN,MDW,PIT,650,-2.0,0.0,910,-5.0,0,0
2013,5,22,3,WN,PIT,LAS,1715,3.0,0.0,1855,-9.0,0,0
2013,10,28,1,UA,IAH,BOS,710,-2.0,0.0,1202,-12.0,0,0
2013,4,21,7,US,PHL,LAX,1605,110.0,1.0,1900,114.0,1,0
2013,6,10,1,FL,MCO,IND,1930,47.0,1.0,2142,46.0,1,0
2013,6,16,7,9E,STL,JFK,1027,0.0,0.0,1359,-14.0,0,0
2013,9,4,3,WN,PIT,MDW,1100,-4.0,0.0,1120,-10.0,0,0
2013,6,24,1,WN,MDW,SDF,2150,26.0,1.0,2355,24.0,1,0
2013,4,14,7,AA,DFW,MCI,1240,-2.0,0.0,1410,-5.0,0,0
2013,7,25,4,OO,ATL,IAH,1349,7.0,0.0,1455,3.0,0,0
2013,8,8,4,EV,EWR,ATL,1300,-1.0,0.0,1519,1.0,0,0
2013,6,19,3,OO,SJC,LAX,1555,-6.0,0.0,1715,-14.0,0,0
2013,8,15,4,B6,TPA,JFK,1809,-7.0,0.0,2100,-19.0,0,0
2013,7,23,2,AA,DFW,ONT,1715,3.0,0.0,1810,5.0,0,0
2013,8,21,3,WN,SEA,SMF,600,-3.0,0.0,745,-12.0,0,0
2013,10,16,3,WN,DEN,SNA,1540,8.0,0.0,1700,12.0,0,0
2013,9,2,1,UA,PDX,IAH,1204,-4.0,0.0,1805,0.0,0,0
2013,6,14,5,WN,SAN,AUS,700,10.0,0.0,1155,-11.0,0,0
2013,6,24,1,WN,BNA,DEN,1520,-1.0,0.0,1705,2.0,0,0
2013,8,19,1,WN,ONT,SJC,1820,7.0,0.0,1920,3.0,0,0
2013,6,27,4,AS,SEA,SAN,1530,-3.0,0.0,1803,0.0,0,0
2013,4,1,1,WN,OAK,DEN,2010,19.0,1.0,2330,12.0,0,0
2013,8,13,2,WN,SNA,SFO,1115,17.0,1.0,1240,6.0,0,0
2013,9,7,6,MQ,MIA,CLT,1650,0.0,0.0,1855,4.0,0,0
2013,7,24,3,WN,DEN,SMF,1555,5.0,0.0,1730,-9.0,0,0
2013,10,3,4,US,ATL,PHL,1940,-8.0,0.0,2143,-12.0,0,0
2013,7,23,2,EV,CVG,PIT,1610,10.0,0.0,1718,12.0,0,0
2013,10,13,7,WN,LAX,PHX,1745,25.0,1.0,1905,14.0,0,0
2013,10,16,3,WN,SLC,OAK,1345,30.0,1.0,1435,21.0,1,0
2013,9,12,4,F9,STL,DEN,1859,28.0,1.0,2012,30.0,1,0
2013,6,13,4,OO,SFO,SMF,2312,-7.0,0.0,2359,-19.0,0,0
2013,10,18,5,OO,SNA,SLC,1642,-9.0,0.0,1927,-11.0,0,0
2013,7,30,2,UA,IAD,BOS,1650,13.0,0.0,1828,-11.0,0,0
2013,8,25,7,DL,JFK,SAT,1920,53.0,1.0,2248,0.0,0,0
2013,8,4,7,WN,MCI,HOU,1940,55.0,1.0,2135,48.0,1,0
2013,8,16,5,DL,ATL,RSW,1420,1.0,0.0,1606,-11.0,0,0
2013,4,6,6,AA,DFW,RIC,1530,-2.0,0.0,1915,-4.0,0,0
2013,8,1,4,US,LGA,DCA,1400,110.0,1.0,1514,103.0,1,0
2013,6,28,5,WN,LAS,SAN,715,78.0,1.0,820,73.0,1,0
2013,6,15,6,US,FLL,CLT,1259,-4.0,0.0,1500,-8.0,0,0
2013,5,29,3,DL,SLC,LAX,833,-2.0,0.0,935,-10.0,0,0
2013,10,28,1,WN,LAS,MDW,1350,46.0,1.0,1920,20.0,1,0
2013,9,29,7,WN,SMF,BUR,1730,8.0,0.0,1840,2.0,0,0
2013,7,2,2,AA,MSP,ORD,735,-1.0,0.0,905,-13.0,0,0
2013,9,12,4,UA,IAD,SFO,855,-2.0,0.0,1152,-14.0,0,0
2013,10,14,1,WN,MDW,AUS,1305,37.0,1.0,1535,37.0,1,0
2013,4,17,3,MQ,LGA,RDU,1210,8.0,0.0,1355,8.0,0,0
2013,9,27,5,WN,DEN,FLL,1730,25.0,1.0,2315,23.0,1,0
2013,9,3,2,AS,DCA,SEA,745,-8.0,0.0,1015,-9.0,0,0
2013,9,14,6,OO,SEA,PDX,1455,-6.0,0.0,1544,-6.0,0,0
2013,5,22,3,B6,PDX,LGB,1515,-4.0,0.0,1736,-10.0,0,0
2013,5,19,7,UA,SEA,SFO,1115,11.0,0.0,1325,-7.0,0,0
2013,4,19,5,WN,EWR,HOU,1715,333.0,1.0,2000,345.0,1,0
2013,7,19,5,US,EWR,CLT,615,-3.0,0.0,806,-25.0,0,0
2013,10,28,1,UA,ORD,SFO,905,0.0,0.0,1146,8.0,0,0
2013,5,30,4,DL,DTW,FLL,726,-5.0,0.0,1026,-12.0,0,0
2013,7,29,1,UA,IAH,EWR,1101,16.0,1.0,1554,-11.0,0,0
2013,7,25,4,WN,ABQ,DAL,1115,8.0,0.0,1355,2.0,0,0
2013,6,23,7,AA,DFW,DTW,1055,62.0,1.0,1435,59.0,1,0
2013,4,7,7,DL,ATL,LAX,941,124.0,1.0,1152,92.0,1,0
2013,8,1,4,WN,BWI,JAX,1225,-2.0,0.0,1415,10.0,0,0
2013,7,4,4,HA,HNL,OGG,1846,-8.0,0.0,1923,-7.0,0,0
2013,7,15,1,B6,SJU,MCO,1822,3.0,0.0,2119,15.0,1,0
2013,10,19,6,AA,DFW,TPA,1650,4.0,0.0,2010,0.0,0,0
2013,8,8,4,UA,SEA,IAH,1400,-6.0,0.0,2022,9.0,0,0
2013,8,12,1,FL,MCO,ATL,2010,-6.0,0.0,2140,45.0,1,0
2013,10,27,7,OO,LAX,SLC,750,-11.0,0.0,1044,-24.0,0,0
2013,9,23,1,AS,ANC,SEA,1515,-8.0,0.0,1937,-12.0,0,0
2013,9,3,2,DL,ATL,ORF,1420,0.0,0.0,1555,-7.0,0,0
2013,10,27,7,UA,CLE,FLL,815,1.0,0.0,1106,-21.0,0,0
2013,9,6,5,B6,BOS,PBI,820,3.0,0.0,1132,9.0,0,0
2013,4,25,4,F9,MSP,DEN,1825,,,1927,,1,1
2013,8,30,5,US,DEN,CLT,815,-5.0,0.0,1328,-5.0,0,0
2013,10,4,5,FL,IND,ATL,1429,-5.0,0.0,1558,7.0,0,0
2013,4,19,5,US,PHX,TPA,1500,-5.0,0.0,2148,-22.0,0,0
2013,4,14,7,B6,JFK,JAX,1345,-9.0,0.0,1617,-16.0,0,0
2013,10,27,7,WN,BNA,CLE,2000,-2.0,0.0,2230,-12.0,0,0
2013,7,25,4,UA,IAD,SEA,1715,3.0,0.0,1952,7.0,0,0
2013,10,9,3,US,PHX,CLT,1450,0.0,0.0,2146,-15.0,0,0
2013,8,15,4,UA,IAH,LGA,1803,0.0,0.0,2250,-42.0,0,0
2013,4,27,6,UA,MIA,DEN,1520,16.0,1.0,1753,-5.0,0,0
2013,10,15,2,WN,BWI,STL,1125,-4.0,0.0,1240,-15.0,0,0
2013,8,26,1,AA,DFW,SNA,1350,1.0,0.0,1450,-11.0,0,0
2013,8,28,3,AA,DFW,ABQ,920,1.0,0.0,1010,-10.0,0,0
2013,7,8,1,OO,TUS,PHX,1329,-3.0,0.0,1415,-2.0,0,0
2013,7,26,5,WN,PDX,MCI,845,-6.0,0.0,1410,-23.0,0,0
2013,10,10,4,WN,ABQ,PHX,1020,4.0,0.0,1030,19.0,1,0
2013,5,2,4,F9,LAS,DEN,935,9.0,0.0,1221,11.0,0,0
2013,7,6,6,EV,CLE,ATL,714,-3.0,0.0,858,1.0,0,0
2013,8,18,7,AA,DFW,EWR,1355,2.0,0.0,1830,-15.0,0,0
2013,10,5,6,DL,MSP,SEA,910,-3.0,0.0,1047,-16.0,0,0
2013,8,20,2,UA,SFO,ORD,1705,2.0,0.0,2316,-8.0,0,0
2013,6,20,4,WN,LAX,SJC,1840,25.0,1.0,1945,23.0,1,0
2013,5,14,2,UA,DCA,ORD,1645,-3.0,0.0,1746,-5.0,0,0
2013,6,30,7,9E,IAH,DTW,1245,-10.0,0.0,1637,-11.0,0,0
2013,4,3,3,US,RDU,CLT,1755,-7.0,0.0,1853,-7.0,0,0
2013,8,6,2,MQ,MEM,MIA,1300,42.0,1.0,1635,23.0,1,0
2013,7,23,2,OO,SMF,SFO,1233,6.0,0.0,1324,8.0,0,0
2013,10,23,3,WN,EWR,MDW,600,-1.0,0.0,715,-5.0,0,0
2013,8,3,6,HA,OGG,HNL,1754,3.0,0.0,1828,3.0,0,0
2013,10,31,4,DL,ATL,IND,1341,-1.0,0.0,1516,-13.0,0,0
2013,10,14,1,FL,SAT,ATL,1706,15.0,1.0,2020,7.0,0,0
2013,5,3,5,B6,BOS,SJC,1700,-2.0,0.0,2032,-32.0,0,0
2013,6,19,3,AA,IAD,DFW,1905,50.0,1.0,2115,29.0,1,0
2013,5,22,3,DL,LGA,MCO,700,-7.0,0.0,950,-23.0,0,0
2013,5,7,2,AA,ORD,LAX,1415,0.0,0.0,1640,-3.0,0,0
2013,7,7,7,AS,IAH,SEA,1735,-5.0,0.0,2005,17.0,1,0
2013,6,4,2,9E,RIC,CVG,712,-10.0,0.0,850,-23.0,0,0
2013,9,25,3,DL,PBI,ATL,1430,0.0,0.0,1617,-2.0,0,0
2013,6,3,1,9E,DTW,MDW,1726,-1.0,0.0,1748,-12.0,0,0
2013,5,22,3,DL,SLC,MSP,700,-2.0,0.0,1029,-5.0,0,0
2013,9,10,2,UA,IAD,DEN,831,-3.0,0.0,1020,1.0,0,0
2013,5,4,6,US,PHL,LAX,735,-5.0,0.0,1026,-32.0,0,0
2013,8,5,1,EV,RDU,IAH,535,-7.0,0.0,720,-18.0,0,0
2013,9,25,3,DL,MEM,MSP,1430,21.0,1.0,1634,14.0,0,0
2013,7,19,5,EV,JFK,IAD,959,3.0,0.0,1114,1.0,0,0
2013,5,30,4,WN,LAS,RNO,2155,56.0,1.0,2310,51.0,1,0
2013,8,11,7,WN,SJC,ONT,2120,17.0,1.0,2230,14.0,0,0
2013,9,14,6,WN,MDW,MSP,1215,-3.0,0.0,1335,-4.0,0,0
2013,6,14,5,WN,MDW,MSY,1735,28.0,1.0,1940,22.0,1,0
2013,7,3,3,MQ,LGA,RDU,2140,176.0,1.0,2310,161.0,1,0
2013,7,17,3,WN,LAS,DEN,2210,73.0,1.0,55,70.0,1,0
2013,7,3,3,UA,CLE,IAH,1428,-7.0,0.0,1626,24.0,1,0
2013,4,17,3,MQ,DCA,RDU,600,-2.0,0.0,655,-5.0,0,0
2013,6,6,4,WN,SMF,SEA,825,0.0,0.0,1010,-2.0,0,0
2013,6,11,2,US,PHL,IAH,1135,-7.0,0.0,1407,-7.0,0,0
2013,4,8,1,WN,MCI,STL,2030,2.0,0.0,2125,-6.0,0,0
2013,6,14,5,UA,SFO,SEA,1040,5.0,0.0,1250,4.0,0,0
2013,6,19,3,OO,LAX,PDX,657,-1.0,0.0,920,3.0,0,0
2013,10,14,1,OO,IAH,SAT,1725,6.0,0.0,1827,-1.0,0,0
2013,9,2,1,WN,SDF,MDW,1545,0.0,0.0,1555,-7.0,0,0
2013,4,11,4,DL,MSP,ATL,1315,47.0,1.0,1644,91.0,1,0
2013,8,7,3,US,RDU,PHL,1759,-8.0,0.0,1924,-4.0,0,0
2013,10,7,1,WN,LAS,SFO,1225,5.0,0.0,1400,-3.0,0,0
2013,10,30,3,B6,SJU,MCO,650,-3.0,0.0,953,-8.0,0,0
2013,5,29,3,DL,CLE,ATL,1640,-5.0,0.0,1826,-18.0,0,0
2013,10,20,7,MQ,BNA,ORD,650,-3.0,0.0,830,-16.0,0,0
2013,8,29,4,F9,MCI,DEN,1837,16.0,1.0,1919,31.0,1,0
2013,4,27,6,WN,LAS,SNA,1245,7.0,0.0,1350,-5.0,0,0
2013,5,8,3,B6,TPA,BOS,2040,-10.0,0.0,2339,-28.0,0,0
2013,8,8,4,OO,LAX,SMF,1640,-4.0,0.0,1808,-5.0,0,0
2013,5,30,4,OO,DTW,ORD,1910,39.0,1.0,1932,52.0,1,0
2013,10,22,2,OO,LAX,OAK,1715,-7.0,0.0,1837,-19.0,0,0
2013,7,4,4,UA,LAX,ORD,2354,-2.0,0.0,549,-6.0,0,0
2013,7,17,3,US,LAX,CLT,1120,4.0,0.0,1905,18.0,1,0
2013,10,30,3,AA,SJU,MIA,1805,385.0,1.0,2045,379.0,1,0
2013,4,17,3,DL,BDL,ATL,1030,-4.0,0.0,1259,-6.0,0,0
2013,5,21,2,DL,DTW,DEN,1225,-2.0,0.0,1334,-7.0,0,0
2013,10,2,3,WN,LAS,SAN,610,-2.0,0.0,715,-6.0,0,0
2013,6,18,2,WN,OAK,PHX,2145,21.0,1.0,2340,4.0,0,0
2013,4,4,4,DL,SFO,DTW,700,40.0,1.0,1433,46.0,1,0
2013,4,23,2,WN,LAS,MDW,1605,14.0,0.0,2125,4.0,0,0
2013,10,21,1,OO,IAH,DTW,1015,0.0,0.0,1358,-10.0,0,0
2013,5,26,7,US,CLT,BDL,1625,-4.0,0.0,1826,2.0,0,0
2013,5,12,7,VX,SFO,LAS,1650,-5.0,0.0,1820,-1.0,0,0
2013,8,20,2,AA,LAX,DCA,810,-4.0,0.0,1615,2.0,0,0
2013,7,11,4,EV,CVG,EWR,1647,-3.0,0.0,1845,-9.0,0,0
2013,6,20,4,B6,BOS,BWI,1400,-8.0,0.0,1526,-16.0,0,0
2013,6,29,6,WN,TPA,FLL,1640,21.0,1.0,1740,19.0,1,0
2013,4,23,2,B6,BUF,JFK,1730,70.0,1.0,1902,80.0,1,0
2013,6,3,1,DL,MDW,ATL,905,-3.0,0.0,1154,-4.0,0,0
2013,4,26,5,UA,BWI,ORD,641,0.0,0.0,742,-10.0,0,0
2013,7,30,2,WN,ATL,MCO,1450,-9.0,0.0,1625,-26.0,0,0
2013,5,20,1,DL,MSP,SEA,910,-1.0,0.0,1055,-33.0,0,0
2013,10,23,3,DL,ATL,MCI,1210,-5.0,0.0,1323,-1.0,0,0
2013,7,22,1,YV,TUS,PHX,800,-10.0,0.0,912,-18.0,0,0
2013,8,9,5,WN,SMF,PDX,750,-5.0,0.0,925,-22.0,0,0
2013,4,8,1,EV,CVG,IAH,1345,-8.0,0.0,1520,-19.0,0,0
2013,6,14,5,EV,OMA,EWR,1310,11.0,0.0,1659,37.0,1,0
2013,7,1,1,US,MSP,PHL,1615,-5.0,0.0,1944,12.0,0,0
