text,label
"Sayang, jgn pernah cemas dengan cintaku yg begitu dalam....Karna sebesar apapun cinta tulus itu, nda akan mengikatmu nda juga memaksamu...",0
Bagi Yang Bercita-cita malam ini untuk Santap Sahur.. Silahkan.. Ga Usah Malu-malu... Lakukan Dengan Tenang dan Damai.. Jangan Kyk Kadrun Grabag-grubug.. Saur sambil Gelisah..  Awas Sendal Ketelen..,0
"Baru lagi nih tidur dalam keadaan cemas karena kerjaan belum beres, heu",0
"Gak tau kenapa.Badan ini lunglai, otak tak jernih, dan diri gelisah.",1
"Setidak nya aku pernah menjadi .Yang paling cemas,sebelum menjadi.Yang paling ikhlas.",0
kan rumah dpn lagi fogging tp gw tuh kek ga nyaman ato gelisah gt denger suara fogging knp sii,0
"Beberapa hari serasa beda, entah apa rasanya gelisah",1
"Tidak menyesali ataupun dendam/marah pada hal yG sudah berlalu, &amp; tidak menaruh rasa cemas yg berlebihan akan masa mendatang, itulah ketenangan sejati - Humor Motivasi",0
Aku bahkan harap cemas,0
"Ku simpan rindu di hati, gelisah tak menentu",0
Gelisah nunggu vincenzo,0
[cm] ada yg punya ritual/tips biar bisa konsen dan ga cemas buat ngerjain skripsi?,0
Gelisah bgt :( gabisa nangis ketahan.Masi ga nyangka aja uda ldr lagi ,1
"Aku harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapku.",1
Maju adalah harapan .Berhenti adalah keputusan.harapan yang gelisah lebih baik daripada merasa putus asa,0
kenapa suka gelisah for no reason si,1
"""kamu udah jalanin hidup yang kamu mau belum, sih?"".Seseorang bertanya ketika aku mulai cemas menghadapi banyak hal. Kemudian aku sadar ""belum, aku belum sampai di hidup yang aku mau, tapi ini juga bagian dari hidup yang aku mau nantinya""",0
"Drtd w sm dezka udah panik aja grgr si maiky ngeong terus, berusaha nyari tempat yg nyaman karna dia gelisah mau melahirkan. Gatega bgt liatnya:(((",0
"UBAT DENGAN AMAL :... Selalu sakit - Puasa.. Wajah gelap - Solat Dhuha.. Hati sempit - Baca Quran.. Susah bahagia - Solat tepat masa.. Emosi kacau - Wuduk dan istighfar.. Gelisah - Banyakan doa dan exercise.. Stress - ""Lahaula walaquwwata illa billah""",0
kenapa hati gelisah banget ya,1
"Jangan cemas Sil, jangan",1
nahan mo pup dari pura dan itu ber jam jam sampe ditanya sm yang duduk sebelah gua kenapa gelisah bgt,0
"Jangan membuat keputusan saat tidak fit apalagi market lagi merah merona karena rasa cemas, takut dan kondisi psikologisnya sedang kurang baik #notetomyself #belajarcrypto",1
"kenapa dia gemes, yatuhan",0
"Hilangkanlah gelisah ini, Amin.",1
"Pernah menjadi yang paling cemas, sebelum akhirnya menjadi yang paling ikhlas.",0
"kalo ada orang yang baaaiiiiiiik banget sama aku, aku jadi suka bingung sendiri, kadang gelisah, pusing banget kepikiran gemana cara bales kebaikannya dan gimana kalo ga bisa bales kebaikannya:(((",1
"Emak kucingku mau melahirkan tapi minta di temenin sama anaknya yg pertama, kalo anak pertamanya pigi gelisah dia hadeuu",0
Setiap hari Rara menangis &amp; setiap hari aku cemas.,0
Disela-sela gelisah mungkin ada rindu yg harus kita tuai bersama.,1
Banget banget cemas ,1
orang dewasa gini ya.semalem resah dan gelisah.besok paginya like nothing happened ,1
Jangan cemas ran! Aku bersama mu!! Bersikaplah tegar!! - shinichi #vol,0
"Gue udah ga mikirin paket gue nyangkut di mana padahal tidur tadi gelisah banget mikirin paket gue nyangkut di mana, pas bangun buka twt hilang sudah aduh Hoseok bener-bener sumpah ya gue masih deg²an Astaga ",0
"Luangkan waktu untuk berfikir secara tenang, kenyataan nya tidak terlalu berat, hanya saja hatimu sedang gelisah dan tubuh sedang lelah.",0
Apapun menu bukamu kalo hatimu gundah gelisah rasanya tak nikmat hadeh~,0
..     Malam.Malam &amp; sedih.Membuat gelisah yang tak bertepi.Ada apa malam ini.Jangan bertanya lagi.Karena itu hanya serapah hati..,0
guys ada yg sama kek aku gaa? kek suka takut tapi gatau takutin apaa terus cemas gitu :((,1
Kadang merasa cemas karena besok. .Capek mikir.  Kudu istirahat. Ujungnya liat ijo tpinya ntar stress lagi. .Emang wes sikluse huhuuuuuu -.-,1
"-rl kalian prnah ga lg diem aja tp tiba ngerasa hati ga enak, gelisah gtu, knp yak",1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
Sepanjang hari rasanya gelisah ,1
"kek harap harap cemas ga siiii, apa kata mereka setelah dateng ke rumah gua",0
Pagi dah gelisah digodain pacar sksk,0
"Perasaan cemas dan khawatir, .nantinya bisa kamu sikapi sebagai pemicu adrenalin. Persaingan adalah hal yg kamu cintai, karna kesuksekan berarti pencapaian hal yg tidak dimiliki setiap orang.  Ingat,  ini adalah poin yg sama dengan kemenangan dalam lomba",0
"Tadi jisung lagi nungguin aku, btw kita jg lagi berantem makanya muka dia agak gelisah gt",0
"Yg hedon siapa yg cemas siapa wkw mang suka gitu si,niatnya mengingatkan tapi perbandingannya agak salah, yg jelas orang yg menyenangkan diri sendiri pasti udah ngatur cash flownya dengan hati si :).Kalau kata seorang teman saya dia hanya tidak mampu saja~",0
"Jgn terlalu cemas kawan,",0
"“Hidup ini indah berdua semua mudah, yakinlah melangkah jangan lagi gelisah”..(KaSaCiMa – album Iwan Fals : )",0
"G boleh raguin Tuhan, tapi kdng rasa cemas tu muncul aj g jlasss bgt!",1
Tahun . Kali terakhir aku rasa cemas macam ni...Tunggu surat dari UPU untuk sahkan aku masuk universiti mana. Jurusan apa. Biasiswa dari siapa. ..Cemas.,0
Ini bagian atas kagak angkat angkat telpon gw yang gelisah njir,0
Insom + gelisah mulu tiap hari ,1
"sumpah ini ngezoom sosialisasi tatap muka, makin gelisah grgr muka guru guru kok makin pada garang",0
Memasing cemas pkp kah mcam mana? Nama je pkp tpi dia mcam biasa je nnt korang tgk lah nnt #kerajaanbebal,1
"Buka posa sambil terkenang dosa lampau,menitik air mata #cemas",0
"Aku kan kadang cemas yaaa, terus karna td emang gada kabar, aku telpon dah tu, trus aku langsung tanya, ""kamu baik-baik aja kan??"".trus dijawab ketawa",0
"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge",0
Apa yang akan kamu lakukan jika sedang gelisah?,0
Loba dosa kieu nyien gelisah asli.,0
gelisah bgt hati gatenanggg asdmekendd,1
w kl lg gelisah tu jd cerewet tp ini dh pd tdr smw tmn w gmn y,0
"[askrl]....lanjut cerita..""lah kan lu bisa misah dari nyokap lo abis nikah""..""gak bisa bro, gue anak bungsu dan anak laki satunya. gue misah dikit aja nyokap gue cemas, pernah gue nyewa pembantu biar gue gampang keluar utk dinas tapi ujungnya berantem karena gue (cont)",0
"jadi bete, betulan pengen nangis. ngga suka. bikin gelisah.",1
Haduh suka cemas tiba kenapa sihh,1
Gw ga panik tp gw gelisah anjr,1
"Karena lagi nggak sekontakan jadi cerita disini aja dehh, nanti kalo ada kesempatan kan bisa kamu baca T^T ..Ehh Mr. Key, kan tadi aku utbk. Trus ya dari awal pegi sampe pulang aku nggak cemas sama sekali",0
"mau mengurangi on twt dah, jiwa fomo gua chaos banget gelisah terus wkwk",0
Buat rumah mewah dari hasil nipu rapid bekas. Apa hidupnya gak gelisah gitu ya. Ngeri,0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
Fix sih Gak usah resah dan gelisah. Karena kini udah ada serum gel anti penuaan dini yg bikin wajah kamu glowing everyday. No mercury pula dan udah berizin BPOM. #GaraGaraMaresha,0
Maaf..Maaf..Maaf..Seandainya kata maaf itu bisa ilangin rasa gelisah!!!,0
Baik atau buruk hidup seseorang kadang jd lebih jelas kalau sudah terpajang di ekspresi orang yang mengenalmu. Mereka bisa gelisah atau malah betah didekatmu. Mereka...yg satu server dgnmu akan senyaman sepatu kulit berlapis bulu angsa ,0
"DAH MAKAN DIKIT, MANA MULES LG..GELISAH KLO ISI PERUT W NTR JD KOSONG",0
Nunggu paket dari kurir lebih gelisah dari pada nunggu kabar dari mu,0
"tiap malem overthinking, cemas, gelisah..tiap ngelakuin aktifitas yg ngga gw suka, gw selalu mual dan sakit perut. .kadang kalo kebanyakan mikir juga bikin sakit kepala :(",1
"Rasa gelisah, takut, terbebani memang harus di hadapi tiap saat. .gk bisa ngerasa lepas dari beban, sampai nanti, sampai nafas terakhir..Itulah kehidupan :)",0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"ga takut apapun, ga cemas apapun, dan bahagia dengan hal hal kecil yang ada",0
"“Engkau harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapmu”",0
"Hari ini banyak belajar, memerangi rasa malu, menahan cemas, bahagia sewajarnya, dan saat ini masih berusaha mengusir rasa egois dan kekecewaan.",0
"Antara sedih, cemas, ah! Gtw deh",1
Paling sik suka la penyakit gelisah ku datang. Sik nyaman nyawa ntam nya. Adehah. Tenang kim. Tenangggg.,0
Tiap dengerin abbydzar nyanyi lagu mellow pasti jadinya sedih tbtb gelisah sampe monangesss ga didengerin tapi suaranya candu,0
"Yg ndaki doi, yg cemas aku:) jangan sering sering ya",0
"Berikut ini adalah beberapa contoh kata kata bijak singkat, yang mungkin bisa membuat pikiran Anda yang kacau menjadi tenang dan hati yang gelisah bisa menjadi damai serta semangat yang pudar lekas kembali membara.",0
Dilema.bingung.gelisah...gue harus apa anying bsok...//,1
"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ...",0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
"Aku ngga pergi,aku masi ada disini cuma aku mundur bebrpa langkah buat kasih kamu space..jujur aku ngga berhenti peduli,aku masi liat kamu disini...Cuma aku sadar ada yg jauh lebih bisa bikin kmu bahagia,ntar klo kmu mulai gelisah,cari aku ya skrng nikmati dulu bahagiamu.",0
"Emang aku yang keterlaluan. terkadang cemburu tak beralasan, gelisah dan khawatir berlebihan, rindu tak karuan. Padahalkan kamu bukan milikku:'(",0
"Sblmnya cin minta maaf bgt akun ini lg gk berjalan sesuai ekspektasi kalian. Gk tau knp blkngn ini sedih trs, gelisah, pngn nyerah, sering panik...Cin tau waktu trs berjalan, i really try so hard but sorry lagi"" cin gagal...Maaf ya semuanya, cin blm bs ksh hal positif ke kalian:)",1
"Overthinking,kesepian,cemas,badmood,sedih,keinget hal-hal bikin gak enak hati..Gitu aja terus ",1
klo gelisah tanpa sebab itu kenapa sih,1
"Olivia tak dapat tertidur nyenyak. Beberapa kali dalam tiga jam terakhir, sang puan terus terbangun. .'Apa yang sebenarnya akan terjadi?' pikirnya gelisah akan terjadi hal buruk setelah ini.",0
Cari kerja dan prospek bakal jadi pengangguran itu bikin gelisah ,1
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.,0
Rasa cemas yg menggebu-gebu tetapi tak sanggup dihembuskan,0
"sayangi hatimu, hatimu resah, jiwamu gelisah, ah sudahlah",0
Duh sedih bgt liat muka dedek pada cemas gitu,0
"Susah banget buat jadi ""bodo amatan"" atau ""yaudahlah"" sama hal-hal yg ngeganggu pikiran. Kek harus banget mikirin apa alasan hal itu terjadi, harus banget mikirin gimana dampaknya ke dalam diri, pokoknya bikin otak gak berhenti berfikir, dan bikin hati jadi gelisah. Argghh",1
"Jika sedang stres hindari makanan kafein dan soft drink karena menyebabkan gelisah, lekas marah, dan debaran jantung.",0
kau buat aku bimbang kau buat aku gelisah ingin rasanya kau jadi milikkuuu,0
"Terkadang cewek suka nyesek, kangen, cemburu, gelisah, kecewa, sedih dan apapun itu pasti cuma bisa dipendem dan berharap cowoknya peka.",0
"Sial,daritadi ga bisa tenang .Gua gelisah banget",1
"Ahhhh karna kegagalan yg byk dimasa yg sudah sudah azek, asik bat dah bahasa gua. Membuatku, pikiranku melayang terbang... gundah gulana gelisah",0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.,0
"Persiapkanlah dirimu kawan.Kita akan mengawal para penerus bangsa.Tujukan solidaritas kita..Siapkan diri dan nyali.Buanglah rasatakut dan juga cemas.Berdiri tegak, busungkan dada.BAKAR SEMANGAT API MEMBARAA..Ooo border wisuda (border wisuda).Kau takan terlupakannn",0
nonton youtube apa ya biar ga gelisah,1
"Kenalkan laki-laki itu, sebelum aku benar-benar cemburu. Katamu ia adalah orang yang paling gelisah jika pukul sepuluh malam kamu tak berada dirumah, Menurutmu ia laki-laki yang paling mencintaimu dengan sembunyi-sembunyi. Dan cara mencintaiku tidak sepenuh cara mencintainya.",0
"Biar Allah aja yang jawab, sekarang gausah cemas. Loss ",0
"Balik gawe tiba tiba hati deg deg an, perasaan cemas dan gak tau karena apa :(.",1
"Gelisah bgt mau nyatain apa enggak wkwkw  tangan sm kaki smp keringetan parah, jantung dagdigdug trs lebay bgt deh ",0
Harapharap cemas smg gada rasa dagingnya,0
[cm] laptopku kan cuma ada ssd doang pnly local disk C trs biar nambah D/E itu gimana ya. Fyi lp ku Acus vivobook dah dr  thn yg lalu si tp baru gelisah skrg,0
"Wow habit ku kalo besok mau bimbinngan ngadep dospem, gelisah...",0
jka hari ini km ingin dijatuhkan/ d'jahati oleh seseorang jgn prnh  khawatir krna tuhan sllu ada untk menolongmu org yg baik dn selalu tabah menjalani hidup akn selalu dlm keadaan damai. Sedangkan org yg hidupnya penuh dgn iri dengki hidupnya akn sllu mrsa  gelisah.,0
"hati yang gelisah adalah orang selalu mencari kesalahan orang lain, sampai lupa bahwa diri sendiri masih sering melakukan salah.",1
"[cm] ikut organisasi kampus ternyata secapek ini ya  ngga cuma capek fisik, tapi capek hati juga. aku tiap mau rapat selalu ketakutan, selalu cemas, selalu pengen nangis. pengen udahan tapi nyatanya nyerah lebih susah dr pd bertahan",1
Tiba tiba gelisah. Gk ada yg mau bikin Spaces gitu. Biar dengerin klean ngobrol.,1
"Tak perlu cemas, setiap masalah dalam hidupmu adalah cara Tuhan menunjukkan berkah dan keajaibanNya.",0
"Halloo semua, saya dari jutaan cahaya jauhnya, melihat kejanggalan dari berbagai arah yang tak menentu, semua gelisah dalam nuansa sastra jiwa, yang terpanggul tinggi tak berwibawa, lihatlah semua orang bekumpul melihat orang bersendawa di bawah kejinya sang surya.- hahaha",0
"Bagi ku Tidak perlu seharusnya cemas tentang takdir.."" .Sebab selembar daun pun Allah sudah atur akan jatuh kapan n dimana.."" .Ga apa semua punya waktu paling baik masing.."" .#GniteFBL ",0
"-rl guys mau nanya. Aku kalau lagi ada di keadaan yang berisik/ngga kondusif gitu suka jadi gelisah, pusing, panik, kadang rada keringetan, atau sampai nangis, kira kira ada yang tau ngga itu kenapa..? Aku bingung.. selalu kayak gitu soalnya- atau itu memang reaksi yang (cont)",1
"Dan aku sempat lemas.Laluku cemas.Tertebas, luka membekas.Aku terhempas.Ku remas, laluku kemas.Di dalam kertas.Ku tebas ocehan pedas semakin deras.Ku gemas lantas aku bergegas.Lalu berkemas agar aku terbebas.Aku terlepas bagai menetas.Cari cara cerdas untuk sebutir beras,-byann",0
"Gelisah banget perasaan dr td gabisa anteng, pikiran ga tenang tapi gatau juga mikir apaan",1
"Jgn gelisah hatimu, percayalah hidupmu ditangan Tuhan.",0
"Aku saspek orang semua cemas bila aku ada di sekeliling. Bila aku ada jer, mulalah cemas buat kerja lah, tanya soalanlah, jawab phone lah... Aku muka cam boss ke? Boss pun kaver depan aku, acaner?",0
"Kek susah tidur, kek org gelisah, tidur bentar bangun lagi tidur lagi bangun lagi, duh, tips biar bisa tidur gimana, harus gak ngerasa gelisah kali ya ",1
"Harap harap-cemas..Memastikan yang bisa jadi semoga..Mungkin-mungkin yang masih belum agar jadi sudah..Entah belum atau memang takkan pernah,selalu ada mungkin untuk setiap mudah mudahan.",0
Gw knp kek gelisah gitu ajg ,1
"Sabar itu susah, gelisah, capek. Tapi sabar itu bagus. Jadi, sabarnya kapan ? Ya sabar aja dulu",0
"btw pala gua selalu pusing pas bangun tidur,ditambah rasa gelisah setelah tadi ngeluarin uang pribadi buat biaya sekolah huft",1
ko dari tadi gw gelisah mulu,1
Cemas sampe mute wa dr seseorang,1
"Aku bsa berobat sndiri, gak harus kamu yg obati, jd dia blg gini, aku sengaja menabrak kamu biar kamu bsa aku culik, ha buat apa kamu nyulik aku, untung nya apa, kamu kn sdah tau kalo aku sdah bersuami, kamu gak mikir apa keluarga aku pasti lagi nyarikin aku, mreka pasti gelisah",0
"Kalo ortu terutama nyokap udah sakit tuh hati bawaanya ga tenang, gelisah, takut rasanya pen tukeran aja biar gue yg sakit ",0
"pas notif wa sepi, mendadak gelisah....hmm seperti ada yg aneh",0
yailah untuk apa cemas dan susah tidur semalaman kalo pada akhirnya tida jadi puasa,0
"Gelisah, galau kalau seharian ga ada kabar..",0
sedang gelisah dari siang tapi dicuekin,1
"""Curiousity kills the cat"" memang betul adanya..tadi nemu thread mistis tentang penghuni bawah laut gitu, di awal thread udah diwarning kalo bakal triggering thalassophobia..eh tetep ku scroll pelan dong pdhl aku juga anti horroran, baru berenti pas udah merasa cemas ",0
Gelisah sekujur badan; mood acak-acakan; nggak tau arah; cepatlah usai.,1
Cemas tiap weekend disini,1
"Ga tauuu bobo nyenyak apa gelisah nih gr vincenzo  awas aja endingnya gantung ga jelas, btw kok blm ada yg share dikit ep #VincenzoEp",0
"mungkin inikah yang dinamakan cinta, hati gembira rasa bila kau kata cinta, siang yang suram kini menjadi ceria, hati yang gelisah akhirnya kini menjadi bahagia",0
"gegana : gelisah, galau, merana",0
"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge",0
"Kadang hati kita selalu rasa risau, sedih, kecewa dan gelisah tanpa sebab. Mungkin Allah nak kita berbalik kepadaNya. Nasihat buat diri.""",0
"Saya sedang berada di fase dimana saya cemas akan masa depan,tetapi kita harus fositif thinking serahkan dan percayakan semuanya kepada tuhan sembari ikhtiar dan berdoa agar mendapatkan hasil yang terbaik.",1
mulai gelisah ,1
Kenapa gua malah jadi gelisah ya,1
"hal-hal yg paling nagih waktu traveling adalah ketika aing sendirian, kesepian, jauh dari rumah di kota orang, dan kelaparan. sumpah nikmat bgt, cemas tapi seru.",0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"sekarang udh kebiasaan kali ya, gelisah nya jd ilang kalo minum kopi tp tetep kuat bgt ga tidur nya wkwk",0
"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ...",1
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
Harap cemas berita THR.,0
Udah seminggu gelisah gini trs,1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
"Engkau harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapmu",0
"dialog dini hari resah gelisah mengiri, berharap ada yang mengerti, berharap kau ada disini ...",0
bangun-bangun trs gelisah tu kenapaaaa,1
"insecure, takut, cemas, ragu, kecewa.",1
Kapan ya pulang malem ke rumah abis main tanpa rasa cemas takut dimarahin? ,0
"ada belalang hinggap di jendela kamar...ada suara jangkrik sahut-menyahut...ada suara deru ombak yg sangat merdu...ada juga suara orang mengaji di sebelah sana...malam yg damai, namun rusak karna jiwa yg gelisah.",0
Sumpadah gelisah bgt emak gua jam sgni blm pulang,0
Tabahkan hati dan jangan gelisah dgn smua perkara,0
tolonglah boh nambah stres gik,0
"Ya intinya bgtu gw lg ngerasain cape,sedih,kesel,gelisah. Kayak rasa tuh campur aduk di hati sama pikiran, di otak gw tu lg travelling berbagai byk hal dr masalah sampe Bahagia yg pernah gw rasain sampe detik ini.",1
"Hes starting it again. Ughhhhh rly driving me crazy...Org lain yg buat dia sakit, org lain yg gelisah. ..Astaghfirullah. Subhanallah",0
Akhirnya..Lega juga...Sedikit mengurangi rasa gelisah,0
Hmm kok gelisah gini ya ,1
"ISI HATI..terlalu dalam untuk dikupas.hanya engkau dan dia yang tahu.gundah gelisah, senang, air mata dan lara.",0
"Tak usah gelisah bila dibenci manusia karena masih banyak yang menyayangimu di dunia.Tapi gelisahlah bila dibenci Allah, karena tak akan ada yang menyayangimu di akhirat kelak",0
user quierojuyeon lagi gelisah galau merana apa gmn sie,0
sedikit cemas banyak rindunya~,0
gelisah dan khawatir berlebihan,1
cemas menghindar - pediatri,0
Ketika efek obat depres udah mulai ilang dan fase depres udah mulai muncul tuh capek banget,1
Yang suka bikin gua cemas adalah ketika denger suara anak kucing diluar,0
"Selamat pagi,.Semangat ya hari ini,.Jangan lupa berdoa dulu,.Jangan lupa tersenyum :).Semuanya akan baik baik saja,.Jangan terlalu cemas :) !!",0
Karena mendapat keadaan tenang itu lebih baik daripada mendapat pujian tapi gelisah,0
Menjalani fase dimana rasa gelisah terus menghantui,1
"Jika memberikan tekanan terlalu kuat maka tidak akan ada reaksi dan akan menjadi pasif, jelas tidak akan menimbulkan rasa cemas akan kehilangan",0
udah seminggu tapi belum dapet balesan juga alias harap-harap cemas banget ,1
Aku ingin menjadi seluas - luasnya muara tempat paling tenang untukmu merehatkan air mata . Dan aku ingin menjadi tempat pulang ternyamanmu dan masih padaku pula rasa cemas dan penatmu menemukan ruang terbaiknya .,0
Gak usah resah dan gelisah. Karena kini udah ada serum gel anti penuaan dini yg bikin wajah kamu glowing everyday. No mercury pula dan udah berizin BPOM. #GaraGaraMaresha,0
"Jangan cemas kalau badai datang,.karena disana sudah ada pelangi menunggu..if you believe very strongly in something, stand up and fight for it.",0
"awal"" gemas lama"" cemas",0
Aku berusah .aku kuat.aku bisa mewujudkan impian kita.dede jangan cemas,0
Ibarat seekor Ular...wes wayahe ganti kulit ...Yo wis ben to ah. Dari pada sang Ular gelisah and stress...Gak usah d ganggu napa ...tar digigit lo ,0
"H- perasaan aku gak karuan banget njirr,, gelisah galau merana kaya gak tenang aja gitu. Campur aduk perasaan aku gak enak banget njirr ",1
bighit emng gapunya mata mata army apa ya ??? supaya tau gelisah nya army ,0
Gua agak cemas berpasangan dengan Erika...,0
"Pusing, sulit konsentrasi, lelah gelisah tanpa sebab, pegel linu, hipertensi bisa jadi tubuh sedang kekurangan minum air #HidupSehat",0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.,0
"Gelisah mulu, padal puasa loh",1
"just do it, cemas belakangan aja ya",0
"""Jangan bilang ga bisa kalo belom coba. Usaha sm doa lebih kenceng lagi..itu baru namanya berjuang! Jangan cemas sama yang belum terjadi percaya aja sama diri sendiri. Bapak bilang gini karena bapak cuma pengen kamu lulus tahun ini""..Meleyot pen nangis dibilang kek gini tadi ",0
"Dear Zahra,.Kamu udah terlalu tua untuk merasa gelisah atas asumsimu sendiri tentang 'kabar baik' yang bahkan jika itu benar, maka itu adalah berita dan takdir yang baik. .Harusnya kamu turut bahagia ",0
"Bimbang,gelisah,sedih campur aduk pokoknya . Begini amat ya :')",1
Tbtb cemas bgt yampun,1
"kalo lg cemas tuh cm butuh orang yang persepsi nya sama, alias yg satu pendapat wkw",0
"Aku gelisah mncari pasangan yg tak kunjung datang. Aku takut jika suatu saat tak mendapatkan kasih sayang. Hingga suatu malam di atas motor kami kehujanan, bapak memberikan jas hujan kapadaku sedang ia tak memakainya. Aku menatap punggungnya, lalu kegelisahanku sirna.",0
ihh gelisah gua,1
"memang umur segini serba gelisah, takut kalo besok tua ndak punya bekal apa-apa, jadi tua yang tidak bermanfaat. ah ini juga salah mu sendiri, kenapa anda tidak mempeng di waktu remaja",0
"gatau kenapa selama ini, bs senyaman ini berdua aja di rumah..kl kedatengan yg lain, jd kek gelisah mulu bawaannya.",0
"Terkadang cewek suka nyesek, kangen, cemburu, gelisah, kecewa, sedih dan apapun itu pasti cuma bisa dipendem dan berharap cowoknya peka.",0
"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mend #absolute",0
"Knp sih bsa setenang dan tetap happy mesti pencapaian dlm hidup blom satu pun terwujud. Krena ku pnya ortu yg hebat, ku tau betul mereka cemas dan slalu mikirin anaknya tp tetap nenangin dan gk nyuruh anaknya harus gini harus gitu. Klau anaknya ngk ingin mereka ngk pernah maksa",0
gelisah mulu ada apaan ya:(,1
kalo lagi kangen sm orang tuh pasti gelisah bgt,0
[cm] kalian ada yang suka degdegan ga sih kalau lihat notif google classroom atau grup matkul di whatsapp dari dosen? kayak bawaannya jadi gelisah gitu,0
"Bunda bunda busui, adakah yang pake retinol selama menyusui? Huhu resah gelisah tahun depan udah  nee dan belum skincarean anti aging  gpp ga yah ke asi??",0
"Fwb suka banget liat cowok jari nya gede  bukan fat ya tapi dari tulangnya gede, kek gimana gitu, apalagi kalo badannya ada stretchmark. gelisah wak  Fx",0
ada tugas ngeluh ga ada tugas cemas-cemas heran,1
"Kata para ahli, kita jangan sampai memulai hari dengan sikap gelisah, putus asa, tanpa harapan dan berkeluh-kesah. Tetapi, kita mesti memulainya dengan senyuman, meski keadaan kita sedang tidak baik..Karena senyum merupakan simbol dari harapan dan keyakinan kita terhadap Tuhan.",0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri. ##katamutiara,0
"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu.",0
"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu. #DrkBOT",1
"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ...",0
"males gini kalo lagi diposisi gelisah, bimbang, bingung. buat ngambil suatu keputusan :(",1
"susah, resah dan gelisah karena sulit lupakan mantan ya cari yang lain or baru, jamunya gitu",0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"UBAT DENGAN AMAL :... Selalu sakit - Puasa.. Wajah gelap - Solat Dhuha.. Hati sempit - Baca Quran.. Susah bahagia - Solat tepat masa.. Emosi kacau - Wuduk dan istighfar.. Gelisah - Byk doa dan exercise.. Stress - ""Lahaula walaquwwata illa billah""",0
Semakin dewasa semakin ngerti betapa ga ada uang lebih gelisah ketimbang di cuekin cewek.,0
"Jika kamu resah &amp; gelisah adukan saja kepada RABB""mu dan bacalah Al-Qur'an agar hati jadi sejuk dan kurangi menyinyir terhadap orang lain #bowochallenge #iwartabowochallenge",0
"Kmrn ngga ada tidur, baru bisa tidurnya jam stngh  td pagi tp jam  udah kebangun...Trus ngga bisa Tidur lg sampe sore baru tidur cuma stngh jam.......Lah jam . tiba ngerasa gelisah,sesak nafas,&amp; pengen nangis.. ini gw kenapa lg  padahal ngga lg mikirin apa",1
"Setiap malam kadang suka ngerasa hati kosong, gelisah gak tau maunya apa",1
