num_frames,num_frames_avg,num_packets,num_packets_avg,num_packets_out_avg,num_packets_out_max,num_packets_out_min,num_packets_in_avg,num_packets_in_max,num_packets_in_min,weighted_num_packets_in_avg,weighted_num_packets_in_max,weighted_num_packets_in_min,frac_packets_in_out_avg,frac_packets_in_out_max,frac_packets_in_out_min,frac_packets_in_out_pan_avg,frac_packets_in_out_pan_max,frac_packets_in_out_pan_min,num_packets_equal_src_avg,num_packets_equal_src_max,num_packets_equal_src_min,num_packets_equal_src_pan_avg,num_packets_equal_src_pan_max,num_packets_equal_src_pan_min,num_packets_equal_dest_avg,num_packets_equal_dest_max,num_packets_equal_dest_min,num_packets_equal_dest_pan_avg,num_packets_equal_dest_pan_max,num_packets_equal_dest_pan_min,num_frames_out_avg,num_frames_out_max,num_frames_out_min,num_frames_in_avg,num_frames_in_max,num_frames_in_min,weighted_num_frames_in_avg,weighted_num_frames_in_max,weighted_num_frames_in_min,num_route_msgs,num_forwarded_packets,num_forwarded_packets_avg,num_forwarded_packets_max,num_forwarded_packets_min,num_packets_created_avg,num_packets_created_max,num_packets_created_min,frac_packets_created_acquired_avg,frac_packets_created_acquired_max,frac_packets_created_acquired_min,class
35106,2340,27931,1862,222,3316,49,222,3406,37,104.93,3406.0,194.33,0.27,1,0,0.53,1,0,63,80,49,380,383,376,63,81,43,380,421,334,279,4153,54,279,4261,46,131.63,4261.0,237.0,0,9556,637,2934,0,0,80,49,1.0,1,1,1
34919,2327,27898,1859,221,3230,49,221,3287,35,87.65,1014.0,217.5,0.29,1,0,0.6,1,0,63,78,47,378,383,373,63,80,45,378,410,349,277,4052,55,277,4115,42,109.59,1282.0,276.0,0,9495,633,2851,0,0,78,47,1.0,1,1,1
34812,2320,28032,1868,222,3325,49,222,3393,34,109.21,3393.0,219.33,0.31,1,0,0.47,1,0,63,79,49,378,381,373,63,90,45,378,415,340,276,4116,63,276,4210,42,135.41,4210.0,269.0,0,9610,641,2946,0,0,79,49,1.0,1,1,1
35267,2351,27961,1864,222,3325,47,222,3346,37,94.22,1356.0,191.0,0.26,1,0,0.4,1,0,63,78,47,380,386,374,63,86,43,380,418,351,279,4166,60,280,4205,42,118.34,1709.0,242.67,0,9571,638,2945,0,0,78,47,1.0,1,1,1
35286,2352,28088,1872,223,3322,50,223,3364,36,69.58,677.0,171.67,0.3,1,0,0.6,1,0,63,80,50,379,382,374,63,90,44,379,407,337,280,4160,60,280,4230,44,87.03,846.0,204.0,0,9638,643,2941,0,0,80,50,1.0,1,1,1
34573,2304,27700,1846,221,3308,43,221,3339,37,82.37,1112.0,203.5,0.33,1,0,0.47,1,0,63,78,43,378,382,372,63,86,45,378,431,358,276,4146,52,276,4182,44,102.91,1389.0,251.5,0,9512,634,2926,0,0,78,43,1.0,1,1,1
34703,2313,27850,1856,221,3289,45,221,3310,37,76.03,716.0,195.0,0.31,1,0,0.47,1,0,63,80,45,379,385,375,63,83,47,379,412,344,275,4094,56,276,4106,46,94.62,891.0,245.67,0,9480,632,2910,0,0,80,45,1.0,1,1,1
34761,2317,28066,1871,223,3313,39,223,3405,40,130.59,3405.0,203.33,0.29,1,0,0.47,1,0,63,80,39,379,383,374,63,77,48,379,407,353,277,4137,49,277,4241,47,161.91,4241.0,251.67,0,9643,643,2934,0,0,80,39,1.0,1,1,1
34623,2308,28061,1870,223,3332,46,223,3357,37,96.44,1769.0,197.0,0.31,1,0,0.47,1,0,63,82,46,379,384,375,63,82,37,379,411,345,275,4112,58,275,4135,45,119.33,2192.0,232.33,0,9681,645,2948,0,0,82,46,1.0,1,1,1
34793,2319,27930,1862,222,3245,45,222,3290,33,93.89,1831.0,229.0,0.32,1,0,0.6,1,0,63,81,45,379,387,376,63,85,38,379,414,323,277,4055,59,276,4102,39,116.95,2302.0,283.0,0,9550,637,2868,0,0,81,45,1.0,1,1,1
34808,2320,27972,1864,221,3300,46,222,3335,30,86.97,1406.0,223.67,0.34,1,0,0.47,1,0,63,82,46,379,382,375,63,91,46,379,443,333,276,4100,57,276,4148,37,107.96,1744.0,274.33,0,9554,637,2919,0,0,82,46,1.0,1,1,1
34314,2287,27630,1842,220,3251,45,220,3325,35,132.97,3325.0,210.67,0.3,1,0,0.47,1,0,63,81,45,378,382,374,63,81,41,378,419,343,274,4020,61,274,4111,45,165.01,4111.0,263.67,0,9432,629,2870,0,0,81,45,1.0,1,1,1
35143,2342,28026,1868,222,3274,47,222,3337,35,81.95,667.4,222.33,0.3,1,0,0.53,1,0,63,78,47,379,382,375,63,83,43,379,406,355,278,4098,50,279,4189,44,102.96,837.8,275.33,0,9556,637,2894,0,0,78,47,1.0,1,1,1
35341,2356,28238,1882,224,3380,46,224,3437,35,87.91,1696.0,170.0,0.26,1,0,0.6,1,0,63,80,46,380,384,375,63,88,46,380,410,350,281,4251,55,280,4331,40,109.81,2090.0,214.33,0,9701,647,3000,0,0,80,46,1.0,1,1,1
35596,2373,28253,1883,225,3364,52,224,3434,36,72.28,686.8,209.67,0.26,1,0,0.4,1,0,63,81,52,379,383,374,63,83,41,379,408,344,284,4244,63,283,4331,39,90.84,866.2,270.0,0,9767,651,2984,0,0,81,52,1.0,1,1,1
34732,2315,27873,1858,222,3298,44,222,3362,38,108.05,1932.0,305.5,0.31,1,0,0.6,1,0,63,84,44,379,380,376,63,87,41,379,408,343,276,4123,56,276,4197,48,134.5,2397.0,375.5,0,9554,637,2919,0,0,84,44,1.0,1,1,1
35010,2334,28129,1875,224,3337,49,223,3393,35,102.65,1732.0,209.67,0.31,1,0,0.47,1,0,63,79,45,380,383,376,63,81,44,380,399,357,278,4154,57,278,4202,42,127.62,2175.0,271.67,0,9624,642,2954,0,0,79,45,1.0,1,1,1
35346,2356,28045,1869,224,3259,50,223,3301,35,129.5,3301.0,219.67,0.32,1,0,0.53,1,0,63,83,50,380,383,377,63,83,42,380,406,336,280,4091,60,280,4148,39,162.61,4148.0,278.0,0,9648,643,2878,0,0,83,50,1.0,1,1,1
34966,2331,28113,1874,224,3341,41,223,3374,40,76.16,684.0,219.0,0.3,1,0,0.47,1,0,63,82,41,378,382,375,63,88,49,378,407,343,279,4161,47,278,4211,47,94.65,854.0,273.67,0,9713,648,2966,0,0,82,41,1.0,1,1,1
35230,2348,27975,1865,222,3292,41,222,3339,39,79.91,683.0,188.33,0.34,1,0,0.47,1,0,63,84,41,379,383,374,63,82,45,379,415,336,280,4133,56,279,4198,46,100.51,881.0,240.33,0,9601,640,2913,0,0,84,41,1.0,1,1,1
34825,2321,28085,1872,223,3311,45,223,3367,38,86.62,1337.0,209.33,0.28,1,0,0.53,1,0,63,77,45,379,382,377,63,78,44,379,419,342,276,4089,52,276,4171,46,107.55,1643.0,263.67,0,9644,643,2933,0,0,77,45,1.0,1,1,1
34671,2311,28041,1869,223,3306,49,223,3363,35,103.58,1860.0,167.67,0.29,1,0,0.47,1,0,63,88,49,379,383,377,63,80,48,379,401,348,277,4095,53,276,4178,43,128.35,2293.0,202.67,0,9679,645,2929,0,0,88,49,1.0,1,1,1
37822,2521,31369,2091,217,1797,46,267,2261,36,126.0,1507.0,398.67,0.32,1,0,1.0,1,1,63,83,46,379,396,375,63,80,42,379,400,364,269,2224,54,319,2703,48,148.78,1786.0,467.33,4961,8648,577,1348,99,69,136,46,1.01,2,1,1
32814,2187,26391,1759,213,1691,45,213,1754,37,72.59,787.0,243.0,0.29,1,0,0.53,1,0,63,85,45,380,396,374,63,84,41,380,407,345,264,2118,53,264,2177,48,90.24,976.0,303.33,0,8685,579,1313,106,32,85,45,0.99,1,0,1
32713,2180,26217,1747,211,1676,48,212,1691,29,91.54,1282.0,262.0,0.28,1,0,0.47,1,0,63,79,48,381,393,375,63,87,45,381,422,327,264,2107,58,264,2111,31,113.99,1588.0,319.5,0,8601,573,1292,94,21,79,48,0.99,1,0,1
32844,2189,26600,1773,214,1722,47,214,1795,37,81.07,985.0,286.0,0.31,1,0,0.47,1,0,64,96,47,381,402,377,64,79,43,381,412,365,264,2130,58,264,2225,46,99.8,1197.0,355.0,0,8810,587,1344,128,16,83,47,0.99,1,0,1
32450,2163,25979,1731,210,1687,49,210,1718,36,79.57,1273.0,256.67,0.33,1,0,0.6,1,0,63,88,49,380,403,375,63,85,51,380,408,350,263,2066,58,262,2121,46,99.24,1610.0,325.0,0,8523,568,1304,110,13,78,49,0.99,1,0,1
33219,2214,26650,1776,214,1745,41,214,1823,35,102.1,1710.0,203.33,0.33,1,0,0.53,1,0,63,82,41,380,393,375,63,87,42,380,430,339,267,2167,49,267,2273,41,127.02,2142.0,255.0,0,8830,589,1367,113,11,80,41,0.99,1,0,1
32715,2181,26532,1768,213,1731,46,214,1775,32,87.71,1200.0,268.5,0.3,1,0,0.4,1,0,64,88,46,381,397,375,64,80,50,381,409,352,263,2168,53,263,2232,44,107.85,1464.0,339.0,0,8775,585,1350,112,9,88,46,0.99,1,0,1
32581,2172,26223,1748,213,1757,39,212,1819,35,75.47,1019.0,271.67,0.28,1,0,0.4,1,0,63,85,39,379,398,376,63,83,47,379,403,349,264,2179,45,263,2268,40,94.04,1292.0,333.67,0,8706,580,1380,95,8,78,39,0.99,1,0,1
33170,2211,26666,1777,214,1736,42,215,1817,36,97.5,1198.0,325.0,0.33,1,0,0.53,1,0,63,81,42,380,397,377,63,87,47,380,420,348,266,2198,53,267,2274,42,121.19,1471.0,411.0,0,8847,590,1357,112,7,80,42,0.99,1,0,1
33190,2212,26480,1765,213,1755,48,213,1794,38,108.27,1738.0,192.0,0.29,1,0,0.53,1,0,63,85,48,379,398,374,63,79,46,379,408,354,267,2182,58,267,2222,42,136.51,2185.0,243.67,0,8747,583,1381,117,6,78,48,0.99,1,0,1
32928,2195,26340,1756,212,1703,47,212,1775,37,74.51,969.0,189.33,0.27,1,0,0.47,1,0,63,87,47,380,393,375,63,81,42,380,405,342,266,2138,55,266,2213,44,93.31,1224.0,234.33,0,8716,581,1321,108,6,87,47,0.99,1,0,1
32442,2162,26161,1744,211,1689,38,211,1739,33,97.73,1690.0,269.67,0.33,1,0,0.53,1,0,63,87,38,380,400,375,63,91,45,380,406,340,262,2108,47,262,2153,39,121.51,2115.0,334.67,0,8580,572,1312,100,5,82,38,0.99,1,0,1
32920,2194,26094,1739,211,1667,47,211,1739,40,81.43,986.0,201.0,0.27,1,0,0.4,1,0,63,79,47,380,395,375,63,84,47,380,414,339,266,2094,58,266,2159,46,103.48,1275.0,252.0,0,8578,572,1292,94,5,77,47,0.99,1,0,1
32434,2162,26198,1746,211,1727,44,212,1791,34,91.65,1054.0,329.33,0.28,1,0,0.53,1,0,63,99,44,379,400,375,63,85,50,379,422,343,260,2141,57,262,2210,45,112.88,1301.0,414.67,0,8623,575,1349,111,4,87,44,0.99,1,0,1
32482,2165,26296,1753,213,1760,49,212,1789,35,88.74,1789.0,207.67,0.33,1,0,0.47,1,0,63,87,49,380,391,375,63,88,37,380,403,335,264,2174,61,262,2216,47,110.05,2216.0,259.33,0,8743,583,1382,115,4,87,49,0.99,1,0,1
32996,2199,26479,1765,213,1722,49,213,1753,32,111.49,1753.0,263.0,0.37,1,0,0.47,1,0,63,80,49,379,388,374,63,80,47,379,415,338,266,2137,58,265,2164,39,138.68,2164.0,325.0,0,8753,584,1345,103,4,80,49,0.99,1,0,1
32657,2177,26339,1755,213,1706,44,212,1754,29,99.32,1708.0,261.33,0.23,1,0,0.4,1,0,63,81,43,380,396,377,63,80,46,380,414,345,264,2105,55,264,2149,36,123.41,2143.0,316.0,0,8725,582,1327,101,4,81,43,0.99,1,0,1
32981,2198,26167,1744,211,1705,48,212,1740,38,112.04,1731.0,194.67,0.26,1,0,0.4,1,0,63,82,48,380,399,373,63,84,44,380,424,344,266,2123,58,266,2165,47,141.2,2154.0,245.0,0,8653,577,1328,137,4,82,48,0.99,1,0,1
33093,2206,26593,1772,213,1749,49,213,1831,35,75.22,1038.0,198.67,0.31,1,0,0.47,1,0,63,78,49,380,395,376,63,91,48,380,415,357,265,2174,64,266,2292,40,93.48,1290.0,250.67,0,8732,582,1369,116,3,76,49,0.99,1,0,1
32698,2179,26334,1755,212,1684,47,212,1730,34,79.84,1025.0,266.0,0.27,1,0,0.4,1,0,63,75,47,380,396,376,63,85,46,380,420,346,265,2126,58,265,2199,41,99.44,1269.0,327.67,0,8695,580,1305,101,3,75,47,0.99,1,0,1
33084,2205,26514,1767,213,1738,39,214,1806,37,96.53,1806.0,288.5,0.29,1,0,0.53,1,0,64,81,39,381,394,378,64,87,47,381,431,323,266,2194,44,266,2285,49,120.22,2285.0,369.5,0,8770,585,1355,117,3,80,39,0.99,1,0,1
33114,2207,26671,1778,214,1761,51,214,1819,36,108.18,1819.0,276.0,0.32,1,0,0.47,1,0,63,87,50,380,399,375,63,86,41,380,429,346,266,2150,59,266,2239,45,134.52,2239.0,341.67,0,8858,591,1380,117,3,82,50,0.99,1,0,1
32666,2177,26154,1743,211,1668,47,211,1744,32,90.83,1744.0,250.33,0.3,1,0,0.47,1,0,63,86,47,379,394,374,63,81,48,379,424,346,263,2085,56,263,2175,40,113.35,2141.0,310.0,0,8598,573,1286,110,3,85,47,0.99,1,0,1
33276,2218,26508,1767,213,1694,43,213,1754,38,83.94,1255.0,258.0,0.28,1,0,0.53,1,0,63,88,43,380,395,375,63,80,41,380,410,345,267,2130,55,268,2211,47,105.75,1575.0,328.67,0,8747,583,1315,92,3,88,43,0.99,1,0,1
33103,2206,26384,1758,212,1713,45,213,1778,38,111.52,1750.0,327.5,0.32,1,0,0.47,1,0,63,95,45,380,402,376,63,82,47,380,410,357,267,2149,52,267,2243,45,140.1,2215.0,408.0,0,8705,580,1334,109,3,86,45,0.99,1,0,1
33273,2218,26360,1757,213,1678,45,213,1731,35,98.02,1678.0,283.67,0.37,1,0,0.67,1,0,63,84,45,380,392,376,63,81,48,380,409,353,268,2120,54,268,2194,41,123.7,2129.0,354.0,0,8708,581,1302,98,2,84,45,0.99,1,0,1
32829,2188,26451,1763,213,1727,45,213,1770,37,107.25,1686.0,254.67,0.31,1,0,0.47,1,0,63,80,42,379,396,375,63,93,43,379,409,353,265,2114,53,264,2160,43,132.91,2088.0,319.33,0,8768,585,1346,105,2,80,42,0.99,1,0,1
32950,2196,26438,1762,212,1713,49,213,1740,32,87.02,1162.0,210.33,0.32,1,0,0.53,1,0,63,81,49,380,398,373,63,82,35,380,420,346,265,2132,59,265,2159,38,108.02,1452.0,260.67,0,8680,579,1334,123,2,81,49,0.99,1,0,1
32290,2152,26030,1735,211,1720,43,211,1775,35,103.49,1775.0,291.67,0.34,1,0,0.4,1,0,63,95,42,381,401,374,63,83,47,381,414,351,262,2139,50,261,2173,48,128.15,2173.0,363.0,0,8528,569,1342,104,2,79,42,0.99,1,0,1
32899,2193,26196,1746,212,1719,48,211,1753,42,89.46,1089.0,279.33,0.33,1,0,0.53,1,0,63,84,48,379,390,376,63,81,44,379,415,351,266,2169,59,265,2222,51,112.36,1334.0,349.67,0,8595,573,1337,109,2,84,48,0.99,1,0,1
33166,2211,26536,1769,214,1700,47,214,1743,38,116.71,1741.0,296.67,0.32,1,0,0.33,1,0,63,98,47,381,399,374,63,80,44,381,409,364,267,2130,56,267,2172,50,145.4,2164.0,367.67,0,8787,586,1326,113,2,86,47,0.99,1,0,1
32609,2173,26215,1747,211,1657,45,211,1704,39,110.6,1704.0,259.33,0.34,1,0,0.6,1,0,63,88,45,380,392,377,63,83,43,380,413,329,262,2057,50,263,2107,43,137.46,2107.0,328.33,0,8607,574,1279,111,2,88,45,0.99,1,0,1
33091,2206,26583,1772,214,1731,49,214,1750,34,89.54,1106.0,207.33,0.33,1,0,0.53,1,0,63,85,45,380,394,375,63,82,41,380,426,346,266,2117,58,266,2152,45,111.59,1376.0,254.33,0,8824,588,1351,126,2,81,45,0.99,1,0,1
33609,2240,26810,1787,215,1743,47,215,1767,36,88.37,1054.0,262.0,0.3,1,0,0.27,1,0,63,76,47,380,398,376,63,85,44,380,410,348,269,2179,54,270,2222,47,111.2,1339.0,320.67,0,8920,595,1367,109,2,75,47,0.99,1,0,1
32466,2164,25969,1731,211,1722,48,210,1783,35,99.91,1269.0,182.67,0.28,1,0,0.47,1,0,63,82,48,379,395,373,63,81,48,379,406,360,263,2188,59,263,2262,43,124.74,1569.0,230.67,0,8552,570,1343,118,2,82,48,0.99,1,0,1
33372,2224,26590,1772,213,1732,47,214,1797,34,107.28,1797.0,268.0,0.33,1,0,0.47,1,0,63,87,47,381,400,376,63,84,44,381,432,343,268,2201,58,269,2315,37,135.52,2315.0,338.67,0,8792,586,1349,115,2,80,47,0.99,1,0,1
33201,2213,26480,1765,213,1693,47,213,1744,39,94.72,1703.0,264.0,0.31,1,0,0.47,1,0,63,79,47,380,399,374,63,86,47,380,412,358,267,2106,56,267,2180,44,118.61,2130.0,323.33,0,8726,582,1314,103,2,79,47,0.99,1,0,1
33835,2255,26743,1782,215,1766,46,215,1845,32,79.77,1019.0,214.33,0.28,1,0,0.47,1,0,64,79,46,381,399,376,64,80,48,381,404,353,272,2224,59,272,2305,38,100.83,1302.0,270.67,0,8910,594,1389,108,2,79,46,0.99,1,0,1
33046,2203,26547,1769,214,1680,46,214,1737,36,86.4,1000.0,272.0,0.29,1,0,0.47,1,0,63,77,46,380,395,373,63,89,46,380,440,357,266,2080,55,266,2161,41,108.13,1250.0,338.0,0,8759,584,1300,104,2,77,46,0.99,1,0,1
32557,2170,26505,1767,213,1747,47,213,1824,39,99.76,1264.0,284.67,0.29,1,0,0.6,1,0,63,91,47,381,402,376,63,84,48,381,404,349,261,2147,53,262,2214,47,122.44,1573.0,350.0,0,8733,582,1367,121,2,80,47,0.99,1,0,1
32866,2191,26326,1755,211,1692,49,212,1746,38,93.68,1746.0,276.67,0.28,1,0,0.53,1,0,63,85,48,380,397,372,63,85,43,380,407,338,264,2118,54,265,2211,45,117.4,2211.0,345.0,0,8662,577,1314,111,2,82,48,0.99,1,0,1
32743,2182,26221,1748,212,1740,50,212,1819,39,84.24,849.0,263.5,0.28,1,0,0.4,1,0,63,91,50,380,398,374,63,87,47,380,411,353,266,2184,56,265,2279,49,105.09,1049.0,330.5,0,8664,578,1359,107,2,91,50,0.99,1,0,1
32875,2191,26323,1754,212,1694,40,212,1748,36,87.78,1700.0,211.67,0.33,1,0,0.47,1,0,63,83,40,380,395,377,63,83,46,380,415,349,265,2088,54,265,2169,43,109.75,2132.0,259.0,0,8650,577,1317,112,1,80,40,0.99,1,0,1
33198,2213,26470,1764,212,1749,45,213,1834,39,101.17,1733.0,191.0,0.3,1,0,0.53,1,0,63,78,45,380,393,375,63,87,42,380,412,338,266,2174,58,268,2322,46,126.89,2193.0,236.67,0,8710,581,1371,83,1,78,45,0.99,1,0,1
32974,2198,26233,1748,212,1678,46,212,1755,38,98.14,1231.0,203.67,0.29,1,0,0.53,1,0,63,80,46,379,395,372,63,85,41,379,415,335,267,2135,57,266,2219,44,123.1,1551.0,257.67,0,8646,576,1298,92,1,80,46,0.99,1,0,1
32629,2175,26394,1759,213,1713,52,213,1756,35,73.27,750.0,272.5,0.3,1,0,0.53,1,0,63,85,52,381,397,377,63,85,50,381,414,343,264,2155,60,264,2204,44,90.56,932.0,333.5,0,8723,582,1331,113,1,82,52,0.99,1,0,1
33032,2202,26338,1755,213,1719,50,213,1776,36,118.77,1704.0,200.33,0.27,1,0,0.47,1,0,63,82,50,380,392,375,63,84,44,380,414,326,267,2173,61,267,2264,42,148.97,2132.0,248.67,0,8755,584,1342,123,1,82,50,0.99,1,0,1
32966,2197,26213,1747,211,1665,50,211,1767,38,82.44,1137.0,285.33,0.29,1,0,0.6,1,0,63,85,50,380,402,375,63,79,47,380,417,348,265,2088,60,266,2238,46,103.8,1424.0,355.67,0,8578,572,1286,114,1,79,50,0.99,1,0,1
32872,2191,26552,1770,213,1722,45,213,1761,37,87.66,1761.0,241.67,0.32,1,0,0.67,1,0,63,81,45,380,390,376,63,79,48,380,409,355,264,2155,57,265,2201,40,108.5,2187.0,302.0,0,8728,582,1342,115,1,81,45,0.99,1,0,1
33484,2232,26367,1757,212,1701,47,213,1753,33,105.95,1740.0,284.33,0.29,1,0,0.67,1,0,63,85,47,380,395,375,63,81,38,380,419,319,269,2169,56,270,2263,39,134.64,2263.0,354.0,0,8719,581,1320,113,1,85,47,0.99,1,0,1
32763,2184,26243,1749,212,1724,46,212,1787,37,78.91,1030.0,258.67,0.27,1,0,0.53,1,0,63,83,46,381,396,378,63,81,46,381,412,363,264,2174,57,265,2250,42,98.81,1293.0,320.33,0,8683,579,1344,110,1,83,46,0.99,1,0,1
33132,2208,26393,1759,213,1728,46,213,1756,35,116.34,1756.0,209.33,0.32,1,0,0.47,1,0,63,79,46,380,395,375,63,80,47,380,420,332,267,2163,59,267,2228,45,145.9,2228.0,257.33,0,8758,584,1351,103,1,79,46,0.99,1,0,1
32969,2197,26344,1756,211,1738,44,213,1803,35,89.04,1176.0,270.33,0.31,1,0,0.6,1,0,63,79,44,380,396,375,63,91,44,380,416,340,264,2169,53,266,2243,46,111.4,1479.0,333.33,0,8666,578,1358,122,1,79,44,0.99,1,0,1
32952,2196,26291,1752,212,1704,43,212,1755,41,95.5,1755.0,251.5,0.31,1,0,0.4,1,0,63,81,43,380,400,377,63,93,45,380,422,356,265,2150,55,266,2247,50,119.8,2247.0,316.5,0,8635,576,1327,93,1,81,43,0.99,1,0,1
33049,2203,26251,1750,212,1731,50,212,1764,35,113.27,1764.0,272.0,0.28,1,0,0.47,1,0,63,82,43,380,393,376,63,79,45,380,406,352,267,2162,61,266,2237,43,142.25,2237.0,347.67,0,8624,575,1350,120,1,82,43,0.99,1,0,1
33034,2202,26374,1758,213,1729,47,213,1774,36,88.11,1263.0,264.67,0.28,1,0,0.47,1,0,63,85,46,380,402,375,63,84,48,380,412,350,268,2174,53,267,2242,40,110.41,1572.0,334.0,0,8747,583,1349,120,1,81,46,0.99,1,0,1
33272,2218,26525,1768,213,1723,44,213,1771,35,106.54,1133.0,276.33,0.36,1,0,0.47,1,0,63,88,44,380,397,375,63,84,45,380,416,335,267,2167,56,268,2235,38,133.53,1428.0,356.0,0,8711,581,1343,124,1,88,44,0.99,1,0,1
33279,2218,26540,1769,213,1724,47,214,1738,31,83.93,1280.0,204.33,0.28,1,0,0.73,1,0,63,88,47,380,395,376,63,79,48,380,403,337,268,2192,60,268,2206,38,104.98,1595.0,248.0,0,8784,586,1347,112,1,85,47,0.99,1,0,1
32799,2186,26333,1755,212,1710,42,213,1760,34,88.16,1691.0,283.5,0.31,1,0,0.53,1,0,63,88,42,381,401,375,63,82,46,381,404,348,264,2143,48,265,2187,42,110.02,2089.0,354.0,0,8691,579,1335,109,1,81,42,0.99,1,0,1
32960,2197,26524,1768,212,1733,46,214,1792,34,95.93,1715.0,256.0,0.33,1,0,0.67,1,0,63,83,46,380,394,376,63,84,48,380,424,347,264,2167,51,265,2225,47,119.0,2123.0,309.5,0,8755,584,1354,113,1,83,46,0.99,1,0,1
32927,2195,26404,1760,213,1667,45,213,1758,37,117.25,1758.0,271.0,0.26,1,0,0.67,1,0,64,93,45,381,402,376,64,91,47,381,408,348,266,2113,55,266,2221,45,145.82,2221.0,330.33,0,8705,580,1290,108,1,79,45,0.99,1,0,1
32469,2164,26100,1740,211,1692,46,211,1755,37,85.38,1674.0,210.67,0.29,1,0,0.53,1,0,63,93,46,380,396,378,63,78,47,380,415,351,263,2100,57,262,2173,43,106.63,2127.0,260.0,0,8591,573,1312,119,1,93,46,0.99,1,0,1
32899,2193,26333,1755,212,1686,47,212,1726,39,90.03,1008.0,254.0,0.32,1,0,0.53,1,0,63,80,47,380,393,376,63,85,47,380,399,349,264,2111,55,265,2184,47,112.14,1250.0,319.67,0,8625,575,1310,125,1,80,47,0.99,1,0,1
33927,2261,27063,1804,216,1784,47,217,1823,36,73.92,729.0,254.0,0.32,1,0,0.47,1,0,64,79,47,381,397,375,64,85,45,381,431,326,270,2230,55,271,2266,45,92.54,906.0,324.67,0,8968,598,1404,111,1,79,47,0.99,1,0,1
32535,2169,26284,1752,212,1714,46,212,1784,28,114.39,1758.0,259.67,0.29,1,0,0.53,1,0,63,84,39,380,393,374,63,80,42,380,399,346,263,2131,58,263,2206,31,141.56,2176.0,316.33,0,8672,578,1337,114,1,84,39,0.99,1,0,1
33119,2207,26529,1768,213,1658,45,213,1680,37,87.98,1033.0,327.33,0.34,1,0,0.33,1,0,63,81,45,380,395,376,63,83,39,380,448,352,265,2075,52,266,2104,45,108.83,1253.0,407.33,0,8735,582,1277,126,1,81,45,0.99,1,0,1
33152,2210,26446,1763,212,1691,39,213,1730,39,80.15,1077.0,257.0,0.3,1,0,0.47,1,0,63,86,39,379,391,373,63,83,48,379,405,358,265,2120,45,266,2186,45,100.36,1346.0,325.0,0,8650,577,1313,106,1,86,39,0.99,1,0,1
32648,2176,26123,1741,211,1674,48,211,1725,37,103.36,1725.0,302.5,0.29,1,0,0.4,1,0,63,81,48,380,400,376,63,86,42,380,423,358,263,2104,59,264,2156,45,129.3,2156.0,380.0,0,8568,571,1296,117,1,77,48,0.99,1,0,1
33192,2212,26505,1767,213,1724,47,214,1738,38,81.96,1275.0,214.33,0.3,1,0,0.6,1,0,63,96,46,380,402,375,63,79,41,380,417,336,267,2146,59,268,2142,45,102.44,1605.0,274.67,0,8788,586,1345,92,1,79,46,0.99,1,0,1
33184,2212,26420,1761,213,1694,50,213,1741,38,78.55,1023.0,199.33,0.32,1,0,0.53,1,0,63,82,50,381,395,374,63,80,44,381,404,357,268,2110,60,268,2191,47,98.94,1311.0,256.67,0,8727,582,1315,118,1,82,50,0.99,1,0,1
32817,2187,26340,1756,211,1706,43,212,1765,39,71.33,765.0,264.0,0.33,1,0,0.67,1,0,63,87,43,380,401,375,63,88,44,380,415,342,263,2142,48,264,2208,44,88.79,946.0,331.33,0,8613,574,1327,136,1,87,43,0.99,1,0,1
32915,2194,26468,1764,213,1703,51,213,1741,32,86.0,1016.0,278.0,0.29,1,0,0.4,1,0,63,85,51,380,392,375,63,85,48,380,408,358,265,2133,60,265,2190,42,106.98,1261.0,344.5,0,8751,583,1325,124,1,85,45,0.99,1,0,1
33235,2215,26295,1753,213,1714,44,212,1763,34,79.68,1155.0,252.67,0.31,1,0,0.47,1,0,63,83,44,381,398,375,63,83,44,381,417,343,269,2159,61,269,2241,38,101.04,1467.0,324.0,0,8643,576,1335,93,1,83,44,0.99,1,0,1
33309,2220,26698,1779,213,1691,48,214,1738,35,121.45,1738.0,241.67,0.31,1,0,0.73,1,0,63,83,48,380,396,375,63,83,42,380,401,334,266,2108,57,267,2172,45,151.68,2172.0,301.0,0,8772,585,1313,100,1,83,48,0.99,1,0,1
32560,2170,26218,1747,211,1700,52,212,1720,38,75.93,1169.0,184.67,0.36,1,0,0.53,1,0,63,88,52,380,399,376,63,95,44,380,427,351,261,2111,60,263,2138,44,94.15,1459.0,236.67,0,8575,572,1324,103,1,79,52,0.99,1,0,1
32481,2165,26201,1746,211,1711,45,211,1823,38,80.97,1171.0,283.33,0.3,1,0,0.4,1,0,63,87,45,380,395,373,63,81,44,380,422,347,262,2140,54,262,2270,46,100.52,1478.0,346.0,0,8587,572,1332,101,1,82,45,0.99,1,0,1
33420,2228,26738,1782,214,1748,41,214,1812,38,86.37,1206.0,205.33,0.28,1,0,0.6,1,0,63,85,41,380,394,375,63,87,49,380,399,353,267,2170,53,268,2260,44,107.83,1517.0,266.0,0,8819,588,1371,109,1,85,41,0.99,1,0,1
32417,2161,26324,1754,212,1769,51,213,1816,31,106.42,1816.0,256.0,0.31,1,0,0.6,1,0,63,78,50,380,397,375,63,82,44,380,428,350,261,2177,61,262,2231,39,130.76,2231.0,307.0,0,8660,577,1389,111,1,78,50,0.99,1,0,1
